Account,Date,TimeOpened,TimeClosed,TradeType,StopType,StopMultiple,PriceOpen,PriceClose,PriceStopTarget,TotalPremium,Qty,Commission,ProfitLoss,Status,ShortPut,LongPut,ShortCall,LongCall,BuyingPower,StopMultipleResult,Slippage,StopTrigger,PutDelta,CallDelta,Template,Strategy,PriceLong,PriceShort,OpenDate,OpenTime,CloseDate,CloseTime,TradeID,ParentTradeID,ContractCount
IB:U***1614,3/5/2026,1:25 PM,3:30 PM,CallSpread,ShortREL,1,1.79,-0.75,3.5,537,3,6.5727,305.4273,Manual Closed,,,6830,6930,29463,0.581005586592179,0,Double Bid,,0.108433838410269,EMA-V Calls w hedge,EMA-VWAP,0.07,1.86,2026-03-05,13:25:02,2026-03-05,15:30:49,16571,0,6,SPX,,,,
IB:U***1614,3/5/2026,1:25 PM,4:04 PM,PutSpread,ShortREL,1,1.58,0,3.1,158,1,3.1909,154.8091,Expired,6725,6625,,,9842,1,0,Double Bid,-0.0849514230839306,,EMA-V Calls w hedge,EMA-VWAP,0.12,1.7,2026-03-05,13:25:02,2026-03-05,16:04:41,16572,0,2,SPX,,,,
IB:U***1614,3/5/2026,1:26 PM,2:42 PM,CallSpread,ShortREL,1,2.4,-0.6,4.8,240,1,3.1909,176.8091,Manual Closed,,,6820,6920,9760,0.75,0,Double Bid,,0.161318572623805,Megatrend Bearish,Megatrend,0.1,2.5,2026-03-05,13:26:01,2026-03-05,14:42:33,16573,0,2,SPX,,,,
IB:U***1614,3/5/2026,1:34 PM,3:25 PM,CallSpread,ShortREL,1,1.58,-3.3,3.1,474,3,9.99405,-525.99405,Stopped,,,6825,6925,29526,-1.08860759493671,0.2,Double Bid,,0.104745051389326,EMA-V Calls w hedge,EMA-VWAP,0.12,1.7,2026-03-05,13:34:01,2026-03-05,15:25:11,16576,0,6,SPX,,,,
IB:U***1614,3/5/2026,1:34 PM,4:04 PM,PutSpread,ShortREL,1,1.81,0,3.6,181,1,3.1909,177.8091,Expired,6725,6625,,,9819,1,0,Double Bid,-0.0971177575151405,,EMA-V Calls w hedge,EMA-VWAP,0.12,1.93,2026-03-05,13:34:01,2026-03-05,16:04:50,16577,0,2,SPX,,,,
IB:U***1614,3/5/2026,1:41 PM,3:25 PM,CallSpread,ShortREL,1,2.05,-4.2,4.1,205,1,4.83135,-219.83135,Stopped,,,6825,6925,9795,-1.04878048780488,0.1,Double Bid,,0.117372795813182,Megatrend Bearish,Megatrend,0.1,2.15,2026-03-05,13:41:01,2026-03-05,15:25:36,16578,0,2,SPX,,,,
IB:U***1614,3/5/2026,1:43 PM,3:31 PM,CallSpread,ShortREL,1,1.81666666666667,-0.75,3.6,545,3,6.5727,313.4273,Manual Closed,,,6830,6930,29455.00000000002,0.587155963302752,0,Double Bid,,0.0934729271378803,EMA-V Calls w hedge,EMA-VWAP,0.0833333333333334,1.9,2026-03-05,13:43:01,2026-03-05,15:31:08,16581,0,6,SPX,,,,
IB:U***1614,3/5/2026,1:43 PM,1:50 PM,PutSpread,ShortREL,1,1.55,-3.1,3.1,155,1,6.4818,-161.4818,Stopped,6745,6645,,,9845,-1,0.1,Double Bid,-0.143134889551908,,EMA-V Calls w hedge,EMA-VWAP,0.15,1.7,2026-03-05,13:43:01,2026-03-05,13:50:18,16582,0,2,SPX,,,,
IB:U***1614,3/5/2026,1:52 PM,2:42 PM,CallSpread,ShortREL,1,1.68,-0.6,3.3,504,3,6.5727,317.4273,Manual Closed,,,6820,6920,29496,0.642857142857143,0,Double Bid,,0.124080323403745,EMA-V Calls w hedge,EMA-VWAP,0.07,1.75,2026-03-05,13:52:03,2026-03-05,14:42:53,16585,0,6,SPX,,,,
IB:U***1614,3/5/2026,1:52 PM,4:04 PM,PutSpread,ShortREL,1,1.76,0,3.5,176,1,3.1909,172.8091,Expired,6725,6625,,,9824,1,0,Double Bid,-0.0766428953758379,,EMA-V Calls w hedge,EMA-VWAP,0.14,1.9,2026-03-05,13:52:03,2026-03-05,16:04:56,16586,0,2,SPX,,,,
IB:U***1614,3/5/2026,1:56 PM,3:11 PM,CallSpread,ShortREL,1,2.25,-4.7,4.5,225,1,4.83135,-249.83135,Stopped,,,6815,6915,9775,-1.08888888888889,0.2,Double Bid,,0.135018196160255,Megatrend Bearish,Megatrend,0.07,2.32,2026-03-05,13:56:03,2026-03-05,15:11:24,16588,0,2,SPX,,,,
IB:U***1614,3/5/2026,2:01 PM,2:43 PM,CallSpread,ShortREL,1,1.96666666666667,-0.6,3.9,590,3,6.5727,403.4273,Manual Closed,,,6820,6920,29409.99999999999,0.694915254237288,0,Double Bid,,0.110875146101232,EMA-V Calls w hedge,EMA-VWAP,0.0333333333333333,2,2026-03-05,14:01:02,2026-03-05,14:43:15,16590,0,6,SPX,,,,
IB:U***1614,3/5/2026,2:01 PM,4:05 PM,PutSpread,ShortREL,1,1.35,0,2.7,135,1,3.1909,131.8091,Expired,6740,6640,,,9865,1,0,Double Bid,-0.120699083818651,,EMA-V Calls w hedge,EMA-VWAP,0.1,1.45,2026-03-05,14:01:02,2026-03-05,16:05:03,16591,0,2,SPX,,,,
IB:U***1614,3/5/2026,2:10 PM,2:43 PM,CallSpread,ShortREL,1,1.62,-0.6,3.2,486,3,6.5727,299.4273,Manual Closed,,,6820,6920,29514,0.62962962962963,0,Double Bid,,0.126470027205408,EMA-V Calls w hedge,EMA-VWAP,0.03,1.65,2026-03-05,14:10:01,2026-03-05,14:43:39,16592,0,6,SPX,,,,
IB:U***1614,3/5/2026,2:10 PM,4:05 PM,PutSpread,ShortREL,1,1.64,0,3.2,164,1,3.1909,160.8091,Expired,6745,6645,,,9836,1,0,Double Bid,-0.123201105696504,,EMA-V Calls w hedge,EMA-VWAP,0.11,1.75,2026-03-05,14:10:01,2026-03-05,16:05:10,16593,0,2,SPX,,,,
IB:U***1614,3/5/2026,2:37 PM,2:49 PM,CallSpread,ShortREL,1,2.01666666666667,-4.2,4,605.000000000001,3,9.99405,-664.994049999999,Stopped,,,6800,6890,26394.99999999999,-1.08264462809917,0.2,Double Bid,,0.159037340265579,EMA-V Calls w hedge,EMA-VWAP,0.0333333333333333,2.05,2026-03-05,14:37:01,2026-03-05,14:49:30,16599,0,6,SPX,,,,
IB:U***1614,3/5/2026,2:37 PM,4:05 PM,PutSpread,ShortREL,1,1.35,0,2.7,135,1,3.1909,131.8091,Expired,6735,6635,,,9865,1,0,Double Bid,-0.094134243095671,,EMA-V Calls w hedge,EMA-VWAP,0.1,1.45,2026-03-05,14:37:01,2026-03-05,16:05:17,16600,0,2,SPX,,,,
IB:U***1614,3/5/2026,2:40 PM,2:50 PM,CallSpread,ShortREL,1,2.3,-4.65,4.6,230,1,6.3818,-241.3818,Stopped,,,6800,6875,7270,-1.02173913043478,0.10,Double Bid,,0.178292052998401,Megatrend Bearish,Megatrend,0.03,2.33,2026-03-05,14:40:03,2026-03-05,14:50:33,16602,0,2,SPX,,,,
IB:U***1614,3/5/2026,2:46 PM,3:04 PM,CallSpread,ShortREL,1,1.96666666666667,-4.8,3.9,590.000000000001,3,9.99405,-859.994049999999,Stopped,,,6805,6890,24909.99999999999,-1.44067796610169,0.9,Double Bid,,0.155555555031393,EMA-V Calls w hedge,EMA-VWAP,0.0333333333333333,2,2026-03-05,14:46:02,2026-03-05,15:04:56,16604,0,6,SPX,,,,
IB:U***1614,3/5/2026,2:46 PM,4:05 PM,PutSpread,ShortREL,1,1.8,0,3.6,180,1,3.1909,176.8091,Expired,6760,6660,,,9820,1,0,Double Bid,-0.172003214866428,,EMA-V Calls w hedge,EMA-VWAP,0.1,1.9,2026-03-05,14:46:02,2026-03-05,16:05:24,16605,0,2,SPX,,,,
IB:U***1614,3/5/2026,3:22 PM,4:05 PM,PutSpread,ShortREL,1,1.4,0,2.8,280,2,4.3818,275.6182,Expired,6785,6700,,,16720,1,0,Double Bid,-0.178731758181119,,ema-t PCS,EMA-T,0.05,1.45,2026-03-05,15:22:06,2026-03-05,16:05:39,16607,0,4,SPX,,,,
IB:U***1614,3/5/2026,3:32 PM,4:05 PM,PutSpread,ShortREL,1,1.4,0,2.8,280,2,4.7818,275.2182,Expired,6795,6720,,,14720,1,0,Double Bid,-0.248573746910825,,ema-t PCS,EMA-T,0.03,1.43,2026-03-05,15:32:01,2026-03-05,16:05:49,16608,0,4,SPX,,,,
IB:U***1614,3/6/2026,9:54 AM,4:00 PM,CallSpread,ShortREL,1,1.7,0,3.4,340,2,4.3818,335.6182,Expired,,,6840,6940,19660,1,0,Double Bid,,0.0593320276117709,ema-t CCS,EMA-T,0.1,1.8,2026-03-06,09:54:11,2026-03-06,16:00:09,16610,0,4,SPX,,,,
IB:U***1614,3/6/2026,10:04 AM,4:00 PM,CallSpread,ShortREL,2,2.7,0,8.1,270,1,3.1909,266.8091,Expired,,,6830,6930,9730,1,0,Double Bid,,0.0948967690001125,EH Call Spread- 2x Stop - $3 Target,Early Hour,0.07,2.77,2026-03-06,10:04:01,2026-03-06,16:00:20,16611,0,2,SPX,,,,
IB:U***1614,3/6/2026,10:04 AM,4:00 PM,PutSpread,ShortREL,2,2.5,0,7.5,250,1,3.1909,246.8091,Expired,6635,6535,,,9750,1,0,Double Bid,-0.0897555379273731,,EH Put Spread - 2x Stop - $3 Target,Early Hour,0.6,3.1,2026-03-06,10:04:04,2026-03-06,16:00:31,16612,0,2,SPX,,,,
IB:U***1614,3/6/2026,10:25 AM,4:00 PM,CallSpread,ShortREL,1,1.62,0,3.2,162,1,3.1909,158.8091,Expired,,,6840,6940,9838,1,0,Double Bid,,0.0703936854178837,EMA-V Puts w Hedge,EMA-VWAP,0.08,1.7,2026-03-06,10:25:02,2026-03-06,16:00:39,16613,0,2,SPX,,,,
IB:U***1614,3/6/2026,10:25 AM,4:00 PM,PutSpread,ShortREL,1,1.86,0,3.7,558,3,6.5727,551.4273,Expired,6650,6550,,,29442,1,0,Double Bid,-0.0735466337980121,,EMA-V Puts w Hedge,EMA-VWAP,0.49,2.35,2026-03-06,10:25:02,2026-03-06,16:00:47,16614,0,6,SPX,,,,
IB:U***1614,3/6/2026,10:34 AM,4:01 PM,CallSpread,ShortREL,1,1.55,0,3.1,155,1,3.3909,151.6091,Expired,,,6840,6940,9845,1,0,Double Bid,,0.0752507046179987,EMA-V Puts w Hedge,EMA-VWAP,0.08,1.63,2026-03-06,10:34:03,2026-03-06,16:01:02,16616,0,2,SPX,,,,
IB:U***1614,3/6/2026,10:34 AM,10:51 AM,PutSpread,ShortREL,1,1.7,-2.9,3.4,510,3,13.7454,-373.7454,Stopped,6660,6560,,,29490,-0.705882352941176,0.1,Double Bid,-0.0695557549495627,,EMA-V Puts w Hedge,EMA-VWAP,0.47,2.17,2026-03-06,10:34:03,2026-03-06,10:51:57,16617,0,6,SPX,,,,
IB:U***1614,3/6/2026,10:40 AM,10:48 AM,PutSpread,ShortREL,1,1.75,-2.95,3.5,350,2,8.7636,-248.7636,Stopped,6675,6575,,,19650,-0.685714285714286,0.10,Double Bid,-0.0748030024581004,,ema-t PCS,EMA-T,0.42,2.17,2026-03-06,10:40:02,2026-03-06,10:48:08,16618,0,4,SPX,,,,
IB:U***1614,3/6/2026,10:43 AM,4:01 PM,CallSpread,ShortREL,1,2.05,0,4.1,205,1,3.3909,201.6091,Expired,,,6830,6930,9795,1,0,Double Bid,,0.0932647397490115,EMA-V Puts w Hedge,EMA-VWAP,0.06,2.11,2026-03-06,10:43:02,2026-03-06,16:01:09,16620,0,2,SPX,,,,
IB:U***1614,3/6/2026,10:43 AM,10:50 AM,PutSpread,ShortREL,1,1.65,-2.75,3.3,495,3,13.7454,-343.7454,Stopped,6665,6565,,,29505,-0.666666666666667,0.10,Double Bid,-0.0712623644148357,,EMA-V Puts w Hedge,EMA-VWAP,0.52,2.17,2026-03-06,10:43:02,2026-03-06,10:50:21,16621,0,6,SPX,,,,
IB:U***1614,3/6/2026,11:01 AM,4:01 PM,CallSpread,ShortREL,1,1.78,0,3.5,178,1,3.1909,174.8091,Expired,,,6835,6935,9822,1,0,Double Bid,,0.0831494924582299,EMA-V Puts w Hedge,EMA-VWAP,0.08,1.86,2026-03-06,11:01:01,2026-03-06,16:01:18,16622,0,2,SPX,,,,
IB:U***1614,3/6/2026,11:01 AM,12:37 PM,PutSpread,ShortREL,1,1.69,-3.25,3.3,507,3,13.4454,-481.4454,Stopped,6675,6575,,,29493,-0.923076923076923,0.20,Double Bid,-0.0757306536116234,,EMA-V Puts w Hedge,EMA-VWAP,0.42,2.11,2026-03-06,11:01:01,2026-03-06,12:37:17,16623,0,6,SPX,,,,
IB:U***1614,3/6/2026,11:10 AM,4:01 PM,CallSpread,ShortREL,1,1.92,0,3.8,192,1,3.1909,188.8091,Expired,,,6830,6930,9808,1,0,Double Bid,,0.0969920632382815,EMA-V Puts w Hedge,EMA-VWAP,0.08,2,2026-03-06,11:10:02,2026-03-06,16:01:25,16624,0,2,SPX,,,,
IB:U***1614,3/6/2026,11:10 AM,12:42 PM,PutSpread,ShortREL,1,1.81,-3.4,3.6,543,3,13.1454,-490.1454,Stopped,6675,6575,,,29457,-0.878453038674033,0.1,Double Bid,-0.0729626714413887,,EMA-V Puts w Hedge,EMA-VWAP,0.42,2.23,2026-03-06,11:10:02,2026-03-06,12:42:22,16625,0,6,SPX,,,,
IB:U***1614,3/6/2026,11:19 AM,4:01 PM,CallSpread,ShortREL,1,1.59,0,3.1,159,1,3.1909,155.8091,Expired,,,6830,6930,9841,1,0,Double Bid,,0.0772442992220146,EMA-V Puts w Hedge,EMA-VWAP,0.07,1.66,2026-03-06,11:19:01,2026-03-06,16:01:33,16627,0,2,SPX,,,,
IB:U***1614,3/6/2026,11:19 AM,12:37 PM,PutSpread,ShortREL,1,1.87,-3.5,3.7,561,3,13.1454,-502.1454,Stopped,6680,6580,,,29439,-0.871657754010695,0.1,Double Bid,-0.0890032704109603,,EMA-V Puts w Hedge,EMA-VWAP,0.4,2.27,2026-03-06,11:19:01,2026-03-06,12:37:02,16628,0,6,SPX,,,,
IB:U***1614,3/6/2026,11:46 AM,4:01 PM,CallSpread,ShortREL,1,1.5,0,3,150,1,3.1909,146.8091,Expired,,,6830,6930,9850,1,0,Double Bid,,0.0779198901295329,EMA-V Puts w Hedge,EMA-VWAP,0.08,1.58,2026-03-06,11:46:02,2026-03-06,16:01:41,16629,0,2,SPX,,,,
IB:U***1614,3/6/2026,11:46 AM,12:09 PM,PutSpread,ShortREL,1,1.7,-3.3,3.4,510,3,13.4454,-493.4454,Stopped,6690,6590,,,29490,-0.941176470588235,0.2,Double Bid,-0.0843584673753394,,EMA-V Puts w Hedge,EMA-VWAP,0.32,2.02,2026-03-06,11:46:02,2026-03-06,12:09:02,16630,0,6,SPX,,,,
IB:U***1614,3/6/2026,12:04 PM,4:01 PM,CallSpread,ShortREL,1,1.66,0,3.3,166,1,3.1909,162.8091,Expired,,,6825,6925,9834,1,0,Double Bid,,0.0737949283387808,EMA-V Puts w Hedge,EMA-VWAP,0.09,1.75,2026-03-06,12:04:02,2026-03-06,16:01:48,16632,0,2,SPX,,,,
IB:U***1614,3/6/2026,12:04 PM,12:07 PM,PutSpread,ShortREL,1,1.58,-2.95,3.1,474,3,13.4454,-424.4454,Stopped,6690,6590,,,29526,-0.867088607594937,0.10,Double Bid,-0.096202434166916,,EMA-V Puts w Hedge,EMA-VWAP,0.25,1.83,2026-03-06,12:04:02,2026-03-06,12:07:21,16633,0,6,SPX,,,,
IB:U***1614,3/6/2026,12:40 PM,1:13 PM,CallSpread,ShortREL,1,1.65,-3.5,3.3,495,3,9.99405,-564.99405,Stopped,,,6805,6905,29505,-1.12121212121212,0.2,Double Bid,,0.0835906645264949,EMA-V Calls w hedge,EMA-VWAP,0.07,1.72,2026-03-06,12:40:01,2026-03-06,13:13:52,16634,0,6,SPX,,,,
IB:U***1614,3/6/2026,12:40 PM,4:01 PM,PutSpread,ShortREL,1,1.6,0,3.2,160,1,3.1909,156.8091,Expired,6660,6560,,,9840,1,0,Double Bid,-0.0726708453453008,,EMA-V Calls w hedge,EMA-VWAP,0.21,1.81,2026-03-06,12:40:01,2026-03-06,16:01:55,16635,0,2,SPX,,,,
IB:U***1614,3/6/2026,12:44 PM,1:13 PM,CallSpread,ShortREL,1,1.55,-3.2,3.1,310,2,6.6627,-336.6627,Stopped,,,6800,6900,19690,-1.06451612903226,0.1,Double Bid,,0.0894152608405428,ema-t CCS,EMA-T,0.07,1.62,2026-03-06,12:44:01,2026-03-06,13:13:40,16636,0,4,SPX,,,,
IB:U***1614,3/6/2026,12:48 PM,4:02 PM,PutSpread,ShortREL,2,2.75,0,8.2,275,1,3.1909,271.8091,Expired,6685,6585,,,9725,1,0,Double Bid,-0.128022746007305,,EH Put Spread - 2x Stop - $3 Target,Early Hour,0.25,3,2026-03-06,12:48:01,2026-03-06,16:02:03,16638,0,2,SPX,,,,
IB:U***1614,3/6/2026,1:16 PM,4:02 PM,CallSpread,ShortREL,1,1.9,0,3.8,190,1,1.64045,188.35955,Expired,,,6815,6900,8310,1,0,Double Bid,,0.104707784998545,EMA-V Puts w Hedge,EMA-VWAP,0,1.9,2026-03-06,13:16:01,2026-03-06,16:02:11,16639,0,2,SPX,,,,
IB:U***1614,3/6/2026,1:16 PM,4:02 PM,PutSpread,ShortREL,1,1.8,0,3.6,540,3,6.5727,533.4273,Expired,6710,6610,,,29460,1,0,Double Bid,-0.09617926826276,,EMA-V Puts w Hedge,EMA-VWAP,0.17,1.97,2026-03-06,13:16:01,2026-03-06,16:02:19,16640,0,6,SPX,,,,
IB:U***1614,3/6/2026,1:25 PM,4:02 PM,CallSpread,ShortREL,1,1.65,0,3.3,165,1,1.74045,163.25955,Expired,,,6810,6900,8835,1,0,Double Bid,,0.0990265038870874,EMA-V Puts w Hedge,EMA-VWAP,0,1.65,2026-03-06,13:25:01,2026-03-06,16:02:26,16641,0,2,SPX,,,,
IB:U***1614,3/6/2026,1:25 PM,4:02 PM,PutSpread,ShortREL,1,1.86666666666667,0,3.7,560.000000000001,3,7.1727,552.827300000001,Expired,6710,6610,,,29439.99999999999,1,0,Double Bid,-0.111248670663941,,EMA-V Puts w Hedge,EMA-VWAP,0.183333333333333,2.05,2026-03-06,13:25:01,2026-03-06,16:02:33,16642,0,6,SPX,,,,
IB:U***1614,3/6/2026,1:34 PM,4:02 PM,CallSpread,ShortREL,1,1.57,0,3.1,157,1,1.64045,155.35955,Expired,,,6805,6905,9843,1,0,Double Bid,,0.108406786229663,EMA-V Puts w Hedge,EMA-VWAP,0,1.57,2026-03-06,13:34:01,2026-03-06,16:02:49,16644,0,2,SPX,,,,
IB:U***1614,3/6/2026,1:34 PM,4:02 PM,PutSpread,ShortREL,1,1.66,0,3.3,498,3,6.5727,491.4273,Expired,6710,6610,,,29502,1,0,Double Bid,-0.0929401140186129,,EMA-V Puts w Hedge,EMA-VWAP,0.12,1.78,2026-03-06,13:34:01,2026-03-06,16:02:57,16645,0,6,SPX,,,,
IB:U***1614,3/6/2026,2:20 PM,4:03 PM,CallSpread,ShortREL,1,1.65,0,3.3,165,1,3.3909,161.6091,Expired,,,6795,6880,8335,1,0,Double Bid,,0.129258721059917,EMA-V Puts w Hedge,EMA-VWAP,0.05,1.7,2026-03-06,14:20:15,2026-03-06,16:03:04,16648,0,2,SPX,,,,
IB:U***1614,3/6/2026,2:20 PM,3:11 PM,PutSpread,ShortREL,1,1.6,-3.25,3.2,480,3,13.7454,-508.7454,Stopped,6725,6625,,,29520,-1.03125,0.10,Double Bid,-0.113956725290156,,EMA-V Puts w Hedge,EMA-VWAP,0.12,1.72,2026-03-06,14:20:15,2026-03-06,15:11:49,16649,0,6,SPX,,,,
IB:U***1614,3/6/2026,2:28 PM,4:03 PM,CallSpread,ShortREL,1,1.96,0,3.9,196,1,3.1909,192.8091,Expired,,,6790,6870,7804,1,0,Double Bid,,0.119044504027079,EMA-V Puts w Hedge,EMA-VWAP,0.04,2,2026-03-06,14:28:02,2026-03-06,16:03:13,16650,0,2,SPX,,,,
IB:U***1614,3/6/2026,2:28 PM,3:11 PM,PutSpread,ShortREL,1,1.53,-3.1,3,459,3,13.1454,-484.1454,Stopped,6725,6625,,,29541,-1.02614379084967,0.2,Double Bid,-0.148457352778631,,EMA-V Puts w Hedge,EMA-VWAP,0.12,1.65,2026-03-06,14:28:02,2026-03-06,15:11:39,16651,0,6,SPX,,,,
IB:U***1614,3/6/2026,2:37 PM,4:03 PM,CallSpread,ShortREL,1,1.85,0,3.7,185,1,3.1909,181.8091,Expired,,,6790,6875,8315,1,0,Double Bid,,0.167483211264247,EMA-V Puts w Hedge,EMA-VWAP,0.05,1.9,2026-03-06,14:37:01,2026-03-06,16:03:19,16653,0,2,SPX,,,,
IB:U***1614,3/6/2026,2:37 PM,3:12 PM,PutSpread,ShortREL,1,1.66666666666667,-4.95,3.3,500.000000000001,3,13.1454,-998.145399999999,Stopped,6730,6630,,,29499.99999999999,-1.96999999999999,1.70,Double Bid,-0.112698384080318,,EMA-V Puts w Hedge,EMA-VWAP,0.133333333333333,1.8,2026-03-06,14:37:01,2026-03-06,15:12:00,16654,0,6,SPX,,,,
IB:U***1614,3/6/2026,3:11 PM,3:26 PM,PutSpread,ShortREL,1,3.3,-6.7,6.6,330,1,4.83135,-344.83135,Stopped,6730,6630,,,9670,-1.03030303030303,0.1,Double Bid,-0.0872359703883823,,Megatrend Bullish,Megatrend,0.1,3.4,2026-03-06,15:11:01,2026-03-06,15:26:12,16656,0,2,SPX,,,,
IB:U***1614,3/6/2026,3:21 PM,4:03 PM,CallSpread,ShortREL,1,1.45,0,2.9,290,2,4.7818,285.2182,Expired,,,6775,6845,13710,1,0,Double Bid,,0.138561897887419,ema-t CCS,EMA-T,0.03,1.48,2026-03-06,15:21:02,2026-03-06,16:03:27,16657,0,4,SPX,,,,
IB:U***1614,3/9/2026,9:35 AM,3:21 PM,CallSpread,ShortREL,1,1.6,-3.3,3.2,320,2,6.6627,-346.6627,Stopped,,,6785,6885,19680,-1.0625,0.1,Double Bid,,0.0573951766302204,ema-t CCS,EMA-T,0.07,1.67,2026-03-09,09:35:02,2026-03-09,15:21:07,16659,0,4,SPX,,,,
IB:U***1614,3/9/2026,9:40 AM,3:20 PM,CallSpread,ShortREL,1,1.78,-4,3.5,534,3,9.99405,-675.99405,Stopped,,,6765,6865,29466,-1.24719101123596,0.5,Double Bid,,0.0716386746073958,EMA-V Calls w hedge,EMA-VWAP,0.12,1.9,2026-03-09,09:40:03,2026-03-09,15:20:45,16661,0,6,SPX,,,,
IB:U***1614,3/9/2026,9:40 AM,4:00 PM,PutSpread,ShortREL,1,1.21,0,2.4,121,1,3.1909,117.8091,Expired,6510,6410,,,9879,1,0,Double Bid,-0.0428010131108842,,EMA-V Calls w hedge,EMA-VWAP,0.4,1.61,2026-03-09,09:40:03,2026-03-09,16:00:02,16662,0,2,SPX,,,,
IB:U***1614,3/9/2026,9:50 AM,12:27 PM,CallSpread,ShortREL,1,1.5,-3,3,300,2,9.1636,-309.1636,Stopped,,,6760,6860,19700,-1,0.1,Double Bid,,0.0676226174890689,ema-t CCS,EMA-T,0.15,1.65,2026-03-09,09:50:03,2026-03-09,12:27:04,16663,0,4,SPX,,,,
IB:U***1614,3/9/2026,10:04 AM,12:48 PM,CallSpread,ShortREL,2,2.95,-8.75,8.8,295,1,6.3818,-586.3818,Stopped,,,6745,6845,9705,-1.96610169491525,0.10,Double Bid,,0.0821706150499661,EH Call Spread- 2x Stop - $3 Target,Early Hour,0.17,3.12,2026-03-09,10:04:01,2026-03-09,12:48:05,16666,0,2,SPX,,,,
IB:U***1614,3/9/2026,10:04 AM,4:00 PM,PutSpread,ShortREL,2,2.3,0,6.9,230,1,3.1909,226.8091,Expired,6560,6460,,,9770,1,0,Double Bid,-0.110977172371069,,EH Put Spread - 2x Stop - $3 Target,Early Hour,0.67,2.97,2026-03-09,10:04:04,2026-03-09,16:00:07,16667,0,2,SPX,,,,
IB:U***1614,3/9/2026,10:06 AM,11:27 AM,CallSpread,ShortREL,1,1.55,-3.1,3.1,310,2,8.9636,-318.9636,Stopped,,,6755,6855,19690,-1,0.1,Double Bid,,0.078768347379796,ema-t CCS,EMA-T,0.12,1.67,2026-03-09,10:06:10,2026-03-09,11:27:21,16669,0,4,SPX,,,,
IB:U***1614,3/9/2026,10:16 AM,10:45 AM,CallSpread,ShortREL,1,1.56666666666667,-3.1,3.1,470.000000000001,3,13.1454,-473.145399999999,Stopped,,,6740,6840,29529.99999999999,-0.978723404255315,0.1,Double Bid,,0.0611455148749212,EMA-V Calls w hedge,EMA-VWAP,0.133333333333333,1.7,2026-03-09,10:16:02,2026-03-09,10:45:59,16671,0,6,SPX,,,,
IB:U***1614,3/9/2026,10:16 AM,4:00 PM,PutSpread,ShortREL,1,1.2,0,2.4,120,1,3.1909,116.8091,Expired,6520,6420,,,9880,1,0,Double Bid,-0.0531330894237917,,EMA-V Calls w hedge,EMA-VWAP,0.4,1.6,2026-03-09,10:16:02,2026-03-09,16:00:13,16672,0,2,SPX,,,,
IB:U***1614,3/9/2026,10:43 AM,11:23 AM,CallSpread,ShortREL,1,1.55,-3.25,3.1,155,1,6.3818,-176.3818,Stopped,,,6750,6850,9845,-1.09677419354839,0.20,Double Bid,,0.0672432196376939,EMA-V Puts w Hedge,EMA-VWAP,0.12,1.67,2026-03-09,10:43:01,2026-03-09,11:23:44,16673,0,2,SPX,,,,
IB:U***1614,3/9/2026,10:43 AM,4:00 PM,PutSpread,ShortREL,1,1.8,0,3.6,540,3,6.5727,533.4273,Expired,6580,6480,,,29460,1,0,Double Bid,-0.0822099133041722,,EMA-V Puts w Hedge,EMA-VWAP,0.37,2.17,2026-03-09,10:43:01,2026-03-09,16:00:20,16674,0,6,SPX,,,,
IB:U***1614,3/9/2026,10:50 AM,4:00 PM,PutSpread,ShortREL,1,1.75,0,3.5,350,2,4.3818,345.6182,Expired,6595,6495,,,19650,1,0,Double Bid,-0.0710185780372287,,ema-t PCS,EMA-T,0.42,2.17,2026-03-09,10:50:05,2026-03-09,16:00:25,16676,0,4,SPX,,,,
IB:U***1614,3/9/2026,10:52 AM,12:27 PM,CallSpread,ShortREL,1,1.75,-3.6,3.5,175,1,6.4818,-191.4818,Stopped,,,6755,6855,9825,-1.05714285714286,0.2,Double Bid,,0.0741084345491897,EMA-V Puts w Hedge,EMA-VWAP,0.1,1.85,2026-03-09,10:52:01,2026-03-09,12:27:01,16678,0,2,SPX,,,,
IB:U***1614,3/9/2026,10:52 AM,4:00 PM,PutSpread,ShortREL,1,1.65,0,3.3,495,3,6.5727,488.4273,Expired,6595,6495,,,29505,1,0,Double Bid,-0.0796795334494467,,EMA-V Puts w Hedge,EMA-VWAP,0.45,2.1,2026-03-09,10:52:01,2026-03-09,16:00:31,16679,0,6,SPX,,,,
IB:U***1614,3/9/2026,10:58 AM,4:00 PM,PutSpread,ShortREL,1,1.7,0,3.4,340,2,4.7818,335.2182,Expired,6600,6500,,,19660,1,0,Double Bid,-0.0838046713310497,,ema-t PCS,EMA-T,0.47,2.17,2026-03-09,10:58:06,2026-03-09,16:00:36,16681,0,4,SPX,,,,
IB:U***1614,3/9/2026,11:01 AM,11:26 AM,CallSpread,ShortREL,1,1.85,-3.7,3.7,185,1,6.5818,-191.5818,Stopped,,,6750,6850,9815,-1,0.1,Double Bid,,0.102672622019167,EMA-V Puts w Hedge,EMA-VWAP,0.06,1.91,2026-03-09,11:01:01,2026-03-09,11:26:21,16682,0,2,SPX,,,,
