Date Opened,Time Opened,Opening Price,Legs,Premium,Closing Price,Date Closed,Time Closed,Avg. Closing Cost,Reason For Close,P/L,P/L %,No. of Contracts,Funds at Close,Margin Req.,Underlying,Strategy,Opening Commissions + Fees,Closing Commissions + Fees,Opening Short/Long Ratio,Closing Short/Long Ratio,Gap,Movement,Max Profit,Max Loss
2026-02-13,12:22:00,6877.39,1 Feb 13 6815 P STO 1.80 | 1 Feb 13 6715 P BTO 0.30,150,6842.84,2026-02-13,15:00:00,318,Stop Loss,-172.56,-115.04,1,1007437.36,9850,SPX,EMA-V: puts,2.28,2.28,6.0,28.5,1.51,43.12,80.0,-110.0
2026-02-13,12:13:00,6874.35,1 Feb 13 6810 P STO 1.85 | 1 Feb 13 6710 P BTO 0.30,155,6826.86,2026-02-13,15:28:00,328,Stop Loss,-177.56,-114.55483870967744,1,1007259.8,9845,SPX,EMA-V: puts,2.28,2.28,6.167,65.0,1.51,40.08,83.87,-170.97
2026-02-13,12:04:00,6873.02,1 Feb 13 6805 P STO 1.85 | 1 Feb 13 6705 P BTO 0.30,155,6826.86,2026-02-13,15:28:00,328,Stop Loss,-177.56,-114.55483870967744,1,1007082.24,9845,SPX,EMA-V: puts,2.28,2.28,6.167,48.0,1.51,38.75,87.1,-100.0
2026-02-13,11:55:00,6868.39,1 Feb 13 6795 P STO 1.85 | 1 Feb 13 6695 P BTO 0.30,155,6836.17,2026-02-13,16:00:00,0,Expired,152.72,98.52903225806452,1,1008165.0,9845,SPX,EMA-V: puts,2.28,0.0,6.167,1.0,1.51,34.12,100.0,-3.23
2026-02-13,11:46:00,6866.47,1 Feb 13 6785 P STO 1.70 | 1 Feb 13 6685 P BTO 0.30,140,6836.17,2026-02-13,16:00:00,0,Expired,137.72,98.37142857142857,1,1008302.72,9860,SPX,EMA-V: puts,2.28,0.0,5.667,1.0,1.51,32.2,100.0,-7.14
2026-02-13,11:37:00,6859.42,1 Feb 13 6770 P STO 1.65 | 1 Feb 13 6670 P BTO 0.30,135,6836.17,2026-02-13,16:00:00,0,Expired,132.72,98.31111111111112,1,1008435.44,9865,SPX,EMA-V: puts,2.28,0.0,5.5,1.0,1.51,25.15,100.0,-29.63
2026-02-13,11:28:00,6856.41,1 Feb 13 6765 P STO 1.85 | 1 Feb 13 6665 P BTO 0.35,150,6836.17,2026-02-13,16:00:00,0,Expired,147.72,98.48,1,1008583.16,9850,SPX,EMA-V: puts,2.28,0.0,5.286,1.0,1.51,22.14,100.0,-3.33
2026-02-13,11:19:00,6855.31,1 Feb 13 6760 P STO 1.80 | 1 Feb 13 6660 P BTO 0.35,145,6836.17,2026-02-13,16:00:00,0,Expired,142.72,98.42758620689656,1,1008725.88,9855,SPX,EMA-V: puts,2.28,0.0,5.143,1.0,1.51,21.04,100.0,-62.07
2026-02-13,11:10:00,6859.23,1 Feb 13 6755 P STO 1.75 | 1 Feb 13 6655 P BTO 0.40,135,6836.17,2026-02-13,16:00:00,0,Expired,132.72,98.31111111111112,1,1008858.6,9865,SPX,EMA-V: puts,2.28,0.0,4.375,1.0,1.51,24.96,100.0,-51.85
2026-02-13,10:34:00,6863.29,1 Feb 13 6750 P STO 1.80 | 1 Feb 13 6650 P BTO 0.45,135,6835.25,2026-02-13,10:45:00,288,Stop Loss,-157.56,-116.71111111111112,1,1008817.84,9865,SPX,EMA-V: puts,2.28,2.28,4.0,4.929,1.51,29.02,7.41,-118.52
2026-02-13,09:40:00,6817.56,1 Feb 13 6920 C STO 1.75 | 1 Feb 13 7020 C BTO 0.10,165,6841.92,2026-02-13,09:49:00,345,Stop Loss,-184.56,-111.85454545454544,1,1008975.4,9835,SPX,EMA-V:  calls,2.28,2.28,17.5,32.0,1.51,-16.71,33.33,-118.18
2026-02-12,15:49:00,6836.6,1 Feb 12 6845 C STO 1.85 | 1 Feb 12 6945 C BTO 0.05,180,6832.76,2026-02-12,16:00:00,0,Expired,177.72,98.73333333333332,1,1005272.4,9820,SPX,EMA-V:  calls,2.28,0.0,37.0,1.0,16.07,-120.94,100.0,-8.33
2026-02-12,15:40:00,6848.92,1 Feb 12 6860 C STO 2.00 | 1 Feb 12 6960 C BTO 0.05,195,6832.76,2026-02-12,16:00:00,0,Expired,192.72,98.83076923076923,1,1005465.12,9805,SPX,EMA-V:  calls,2.28,0.0,40.0,1.0,16.07,-108.62,100.0,-23.08
2026-02-12,15:31:00,6851.19,1 Feb 12 6865 C STO 1.90 | 1 Feb 12 6965 C BTO 0.05,185,6832.76,2026-02-12,16:00:00,0,Expired,182.72,98.76756756756755,1,1005647.84,9815,SPX,EMA-V:  calls,2.28,0.0,38.0,1.0,16.07,-106.35,100.0,0.0
2026-02-12,15:22:00,6858.37,1 Feb 12 6875 C STO 1.70 | 1 Feb 12 6975 C BTO 0.05,165,6832.76,2026-02-12,16:00:00,0,Expired,162.72,98.6181818181818,1,1005810.56,9835,SPX,EMA-V:  calls,2.28,0.0,34.0,1.0,16.07,-99.17,100.0,0.0
2026-02-12,15:13:00,6864.84,1 Feb 12 6880 C STO 2.00 | 1 Feb 12 6980 C BTO 0.05,195,6832.76,2026-02-12,16:00:00,0,Expired,192.72,98.83076923076923,1,1006003.28,9805,SPX,EMA-V:  calls,2.28,0.0,40.0,1.0,16.07,-92.7,100.0,-20.51
2026-02-12,13:34:00,6854.15,1 Feb 12 6890 C STO 1.90 | 1 Feb 12 6990 C BTO 0.10,180,6868.59,2026-02-12,13:45:00,375,Stop Loss,-199.56,-110.86666666666667,1,1005094.68,9820,SPX,EMA-V:  calls,2.28,2.28,19.0,36.5,16.07,-103.39,2.78,-108.33
2026-02-12,13:25:00,6854.58,1 Feb 12 6895 C STO 1.70 | 1 Feb 12 6995 C BTO 0.10,160,6832.76,2026-02-12,16:00:00,0,Expired,157.72,98.575,1,1006161.0,9840,SPX,EMA-V:  calls,2.28,0.0,17.0,1.0,16.07,-102.96,100.0,-78.12
2026-02-12,13:16:00,6851.24,1 Feb 12 6895 C STO 1.85 | 1 Feb 12 6995 C BTO 0.15,170,6832.76,2026-02-12,16:00:00,0,Expired,167.72,98.65882352941176,1,1006328.72,9830,SPX,EMA-V:  calls,2.28,0.0,12.333,1.0,16.07,-106.3,100.0,-67.65
2026-02-12,13:07:00,6853.89,1 Feb 12 6900 C STO 1.60 | 1 Feb 12 7000 C BTO 0.10,150,6832.76,2026-02-12,16:00:00,0,Expired,147.72,98.48,1,1006476.44,9850,SPX,EMA-V:  calls,2.28,0.0,16.0,1.0,16.07,-103.65,100.0,-36.67
2026-02-12,12:58:00,6850.93,1 Feb 12 6900 C STO 1.60 | 1 Feb 12 7000 C BTO 0.10,150,6832.76,2026-02-12,16:00:00,0,Expired,147.72,98.48,1,1006624.16,9850,SPX,EMA-V:  calls,2.28,0.0,16.0,1.0,16.07,-106.61,100.0,-36.67
2026-02-12,12:31:00,6860.48,1 Feb 12 6915 C STO 1.80 | 1 Feb 12 7015 C BTO 0.15,165,6832.76,2026-02-12,16:00:00,0,Expired,162.72,98.6181818181818,1,1006786.88,9835,SPX,EMA-V:  calls,2.28,0.0,12.0,1.0,16.07,-97.06,100.0,-33.33
2026-02-12,12:22:00,6863.15,1 Feb 12 6920 C STO 1.70 | 1 Feb 12 7020 C BTO 0.10,160,6832.76,2026-02-12,16:00:00,0,Expired,157.72,98.575,1,1006944.6,9840,SPX,EMA-V:  calls,2.28,0.0,17.0,1.0,16.07,-94.39,100.0,-9.38
2026-02-12,12:13:00,6856.3,1 Feb 12 6915 C STO 1.60 | 1 Feb 12 7015 C BTO 0.10,150,6832.76,2026-02-12,16:00:00,0,Expired,147.72,98.48,1,1007092.32,9850,SPX,EMA-V:  calls,2.28,0.0,16.0,1.0,16.07,-101.24,100.0,-50.0
2026-02-12,12:04:00,6861.38,1 Feb 12 6915 C STO 2.00 | 1 Feb 12 7015 C BTO 0.10,190,6832.76,2026-02-12,16:00:00,0,Expired,187.72,98.8,1,1007280.04,9810,SPX,EMA-V:  calls,2.28,0.0,20.0,1.0,16.07,-96.16,100.0,-23.68
2026-02-12,11:55:00,6861.04,1 Feb 12 6920 C STO 1.75 | 1 Feb 12 7020 C BTO 0.15,160,6832.76,2026-02-12,16:00:00,0,Expired,157.72,98.575,1,1007437.76,9840,SPX,EMA-V:  calls,2.28,0.0,11.667,1.0,16.07,-96.5,100.0,-25.0
2026-02-12,11:46:00,6870.8,1 Feb 12 6930 C STO 1.65 | 1 Feb 12 7030 C BTO 0.10,155,6832.76,2026-02-12,16:00:00,0,Expired,152.72,98.52903225806452,1,1007590.48,9845,SPX,EMA-V:  calls,2.28,0.0,16.5,1.0,16.07,-86.74,100.0,0.0
2026-02-12,11:37:00,6877.16,1 Feb 12 6935 C STO 1.90 | 1 Feb 12 7035 C BTO 0.10,180,6832.76,2026-02-12,16:00:00,0,Expired,177.72,98.73333333333332,1,1007768.2,9820,SPX,EMA-V:  calls,2.28,0.0,19.0,1.0,16.07,-80.38,100.0,0.0
2026-02-12,11:28:00,6866.85,1 Feb 12 6935 C STO 1.75 | 1 Feb 12 7035 C BTO 0.10,165,6832.76,2026-02-12,16:00:00,0,Expired,162.72,98.6181818181818,1,1007930.92,9835,SPX,EMA-V:  calls,2.28,0.0,17.5,1.0,16.07,-90.69,100.0,-9.09
2026-02-12,11:19:00,6871.25,1 Feb 12 6935 C STO 1.95 | 1 Feb 12 7035 C BTO 0.10,185,6832.76,2026-02-12,16:00:00,0,Expired,182.72,98.76756756756755,1,1008296.36,9815,SPX,EMA-V:  calls,2.28,0.0,19.5,1.0,16.07,-86.29,100.0,-10.81
2026-02-12,11:10:00,6889.45,1 Feb 12 6945 C STO 1.90 | 1 Feb 12 7045 C BTO 0.05,185,6832.76,2026-02-12,16:00:00,0,Expired,182.72,98.76756756756755,1,1008113.64,9815,SPX,EMA-V:  calls,2.28,0.0,38.0,1.0,16.07,-68.09,100.0,0.0
2026-02-12,11:01:00,6905.1,1 Feb 12 6955 C STO 1.80 | 1 Feb 12 7055 C BTO 0.05,175,6832.76,2026-02-12,16:00:00,0,Expired,172.72,98.69714285714286,1,1008469.08,9825,SPX,EMA-V:  calls,2.28,0.0,36.0,1.0,16.07,-52.44,100.0,0.0
2026-02-12,10:52:00,6926.43,1 Feb 12 6965 C STO 1.65 | 1 Feb 12 7065 C BTO 0.05,160,6832.76,2026-02-12,16:00:00,0,Expired,157.72,98.575,1,1008626.8,9840,SPX,EMA-V:  calls,2.28,0.0,33.0,1.0,16.07,-31.11,100.0,0.0
2026-02-12,10:43:00,6926.75,1 Feb 12 6965 C STO 1.95 | 1 Feb 12 7065 C BTO 0.05,190,6832.76,2026-02-12,16:00:00,0,Expired,187.72,98.8,1,1008814.52,9810,SPX,EMA-V:  calls,2.28,0.0,39.0,1.0,16.07,-30.79,100.0,0.0
2026-02-12,10:34:00,6941.5,1 Feb 12 6975 C STO 1.90 | 1 Feb 12 7075 C BTO 0.05,185,6832.76,2026-02-12,16:00:00,0,Expired,182.72,98.76756756756755,1,1008997.24,9815,SPX,EMA-V:  calls,2.28,0.0,38.0,1.0,16.07,-16.04,100.0,0.0
2026-02-12,10:07:00,6949.76,1 Feb 12 6985 C STO 1.70 | 1 Feb 12 7085 C BTO 0.05,165,6832.76,2026-02-12,16:00:00,0,Expired,162.72,98.6181818181818,1,1009159.96,9835,SPX,EMA-V:  calls,2.28,0.0,34.0,1.0,16.07,-7.78,100.0,-18.18
2026-02-11,15:31:00,6941.7,1 Feb 11 6950 C STO 1.30 | 1 Feb 11 7050 C BTO 0.05,125,6949.74,2026-02-11,15:41:00,265,Stop Loss,-144.56,-115.648,1,1004440.64,9875,SPX,EMA-V:  calls,2.28,2.28,26.0,71.0,34.67,-34.78,32.0,-180.0
2026-02-11,14:37:00,6958.99,1 Feb 11 6950 P STO 2.05 | 1 Feb 11 6850 P BTO 0.05,200,6945.67,2026-02-11,14:46:00,418,Stop Loss,-222.56,-111.28,1,1004950.32,9800,SPX,EMA-V: puts,2.28,2.28,41.0,54.667,34.67,-17.49,0.0,-302.5
2026-02-11,14:28:00,6958.06,1 Feb 11 6945 P STO 1.90 | 1 Feb 11 6845 P BTO 0.05,185,6945.67,2026-02-11,14:46:00,388,Stop Loss,-207.56,-112.1945945945946,1,1004742.76,9815,SPX,EMA-V: puts,2.28,2.28,38.0,56.0,34.67,-18.42,35.14,-197.3
2026-02-11,14:19:00,6953.21,1 Feb 11 6935 P STO 1.45 | 1 Feb 11 6835 P BTO 0.10,135,6954.34,2026-02-11,14:47:00,288,Stop Loss,-157.56,-116.71111111111112,1,1004585.2,9865,SPX,EMA-V: puts,2.28,2.28,14.5,19.0,34.67,-23.27,62.96,-133.33
2026-02-11,13:16:00,6935.34,1 Feb 11 6960 C STO 1.70 | 1 Feb 11 7060 C BTO 0.05,165,6949.06,2026-02-11,13:29:00,345,Stop Loss,-184.56,-111.85454545454544,1,1005357.44,9835,SPX,EMA-V:  calls,2.28,2.28,34.0,65.0,34.67,-41.14,0.0,-106.06
2026-02-11,13:07:00,6942.95,1 Feb 11 6965 C STO 1.70 | 1 Feb 11 7065 C BTO 0.05,165,6959.31,2026-02-11,14:27:00,345,Stop Loss,-184.56,-111.85454545454544,1,1005172.88,9835,SPX,EMA-V:  calls,2.28,2.28,34.0,61.0,34.67,-33.53,51.52,-124.24
2026-02-11,12:49:00,6956.98,1 Feb 11 6925 P STO 1.70 | 1 Feb 11 6825 P BTO 0.10,160,6947.8,2026-02-11,12:59:00,338,Stop Loss,-182.56,-114.1,1,1005542.0,9840,SPX,EMA-V: puts,2.28,2.28,17.0,20.333,34.67,-19.5,9.38,-112.5
2026-02-11,12:04:00,6937.65,1 Feb 11 6970 C STO 1.50 | 1 Feb 11 7070 C BTO 0.05,145,6951.47,2026-02-11,12:25:00,305,Stop Loss,-164.56,-113.4896551724138,1,1005914.12,9855,SPX,EMA-V:  calls,2.28,2.28,30.0,58.0,34.67,-38.83,13.79,-103.45
2026-02-11,10:52:00,6932.5,1 Feb 11 6975 C STO 1.75 | 1 Feb 11 7075 C BTO 0.05,170,6958.29,2026-02-11,12:27:00,355,Stop Loss,-189.56,-111.5058823529412,1,1005724.56,9830,SPX,EMA-V:  calls,2.28,2.28,35.0,65.0,34.67,-43.98,52.94,-100.0
2026-02-11,10:43:00,6934.03,1 Feb 11 6980 C STO 1.50 | 1 Feb 11 7080 C BTO 0.05,145,6941.47,2026-02-11,16:00:00,0,Expired,142.72,98.42758620689656,1,1004583.36,9855,SPX,EMA-V:  calls,2.28,0.0,30.0,1.0,34.67,-42.45,100.0,-44.83
2026-02-11,10:34:00,6925.16,1 Feb 11 6975 C STO 2.00 | 1 Feb 11 7075 C BTO 0.10,190,6941.47,2026-02-11,16:00:00,0,Expired,187.72,98.8,1,1004771.08,9810,SPX,EMA-V:  calls,2.28,0.0,20.0,1.0,34.67,-51.32,100.0,-68.42
2026-02-11,10:25:00,6915.79,1 Feb 11 6975 C STO 1.90 | 1 Feb 11 7075 C BTO 0.05,185,6941.47,2026-02-11,16:00:00,0,Expired,182.72,98.76756756756755,1,1004953.8,9815,SPX,EMA-V:  calls,2.28,0.0,38.0,1.0,34.67,-60.69,100.0,-72.97
2026-02-11,10:16:00,6934.57,1 Feb 11 6990 C STO 1.55 | 1 Feb 11 7090 C BTO 0.05,150,6941.47,2026-02-11,16:00:00,0,Expired,147.72,98.48,1,1005101.52,9850,SPX,EMA-V:  calls,2.28,0.0,31.0,1.0,34.67,-41.91,100.0,0.0
2026-02-11,10:07:00,6954.98,1 Feb 11 6995 C STO 2.00 | 1 Feb 11 7095 C BTO 0.05,195,6941.47,2026-02-11,16:00:00,0,Expired,192.72,98.83076923076923,1,1005294.24,9805,SPX,EMA-V:  calls,2.28,0.0,40.0,1.0,34.67,-21.5,100.0,0.0
2026-02-10,15:49:00,6954.37,1 Feb 10 6960 C STO 1.05 | 1 Feb 10 7060 C BTO 0.05,100,6941.81,2026-02-10,16:00:00,0,Expired,97.72,97.72,1,1003112.0,9900,SPX,EMA-V:  calls,2.28,0.0,21.0,1.0,9.67,-20.12,100.0,0.0
2026-02-10,15:40:00,6950.15,1 Feb 10 6955 C STO 1.75 | 1 Feb 10 7055 C BTO 0.05,170,6941.81,2026-02-10,16:00:00,0,Expired,167.72,98.65882352941176,1,1003279.72,9830,SPX,EMA-V:  calls,2.28,0.0,35.0,1.0,9.67,-24.34,100.0,-76.47
2026-02-10,15:31:00,6955.81,1 Feb 10 6960 C STO 1.80 | 1 Feb 10 7060 C BTO 0.05,175,6941.81,2026-02-10,16:00:00,0,Expired,172.72,98.69714285714286,1,1003452.44,9825,SPX,EMA-V:  calls,2.28,0.0,36.0,1.0,9.67,-18.68,100.0,0.0
2026-02-10,15:22:00,6957.27,1 Feb 10 6965 C STO 1.15 | 1 Feb 10 7065 C BTO 0.05,110,6941.81,2026-02-10,16:00:00,0,Expired,107.72,97.92727272727274,1,1003560.16,9890,SPX,EMA-V:  calls,2.28,0.0,23.0,1.0,9.67,-17.22,100.0,-18.18
2026-02-10,15:13:00,6952.98,1 Feb 10 6960 C STO 1.85 | 1 Feb 10 7060 C BTO 0.05,180,6941.81,2026-02-10,16:00:00,0,Expired,177.72,98.73333333333332,1,1003737.88,9820,SPX,EMA-V:  calls,2.28,0.0,37.0,1.0,9.67,-21.51,100.0,-72.22
2026-02-10,14:55:00,6955.64,1 Feb 10 6965 C STO 1.35 | 1 Feb 10 7065 C BTO 0.05,130,6941.81,2026-02-10,16:00:00,0,Expired,127.72,98.24615384615385,1,1003865.6,9870,SPX,EMA-V:  calls,2.28,0.0,27.0,1.0,9.67,-18.85,100.0,-53.85
2026-02-10,14:28:00,6956.88,1 Feb 10 6970 C STO 1.25 | 1 Feb 10 7070 C BTO 0.05,120,6941.81,2026-02-10,16:00:00,0,Expired,117.72,98.1,1,1003983.32,9880,SPX,EMA-V:  calls,2.28,0.0,25.0,1.0,9.67,-17.61,100.0,-62.5
2026-02-10,14:19:00,6954.97,1 Feb 10 6965 C STO 2.30 | 1 Feb 10 7065 C BTO 0.05,225,6941.81,2026-02-10,16:00:00,0,Expired,222.72,98.98666666666666,1,1004206.04,9775,SPX,EMA-V:  calls,2.28,0.0,46.0,1.0,9.67,-19.52,100.0,-60.0
2026-02-10,14:10:00,6955.41,1 Feb 10 6970 C STO 1.40 | 1 Feb 10 7070 C BTO 0.05,135,6941.81,2026-02-10,16:00:00,0,Expired,132.72,98.31111111111112,1,1004491.48,9865,SPX,EMA-V:  calls,2.28,0.0,28.0,1.0,9.67,-19.08,100.0,-44.44
2026-02-10,14:01:00,6955.16,1 Feb 10 6970 C STO 1.60 | 1 Feb 10 7070 C BTO 0.05,155,6941.81,2026-02-10,16:00:00,0,Expired,152.72,98.52903225806452,1,1004358.76,9845,SPX,EMA-V:  calls,2.28,0.0,32.0,1.0,9.67,-19.33,100.0,-41.94
2026-02-10,13:52:00,6950.82,1 Feb 10 6965 C STO 2.25 | 1 Feb 10 7065 C BTO 0.05,220,6941.81,2026-02-10,16:00:00,0,Expired,217.72,98.96363636363635,1,1004709.2,9780,SPX,EMA-V:  calls,2.28,0.0,45.0,1.0,9.67,-23.67,100.0,-72.73
2026-02-10,13:43:00,6957.24,1 Feb 10 6975 C STO 1.30 | 1 Feb 10 7075 C BTO 0.05,125,6941.81,2026-02-10,16:00:00,0,Expired,122.72,98.176,1,1004831.92,9875,SPX,EMA-V:  calls,2.28,0.0,26.0,1.0,9.67,-17.25,100.0,0.0
2026-02-10,13:34:00,6953.87,1 Feb 10 6970 C STO 2.10 | 1 Feb 10 7070 C BTO 0.05,205,6941.81,2026-02-10,16:00:00,0,Expired,202.72,98.88780487804878,1,1005034.64,9795,SPX,EMA-V:  calls,2.28,0.0,42.0,1.0,9.67,-20.62,100.0,-21.95
2026-02-10,13:25:00,6962.89,1 Feb 10 6980 C STO 1.30 | 1 Feb 10 7080 C BTO 0.05,125,6941.81,2026-02-10,16:00:00,0,Expired,122.72,98.176,1,1005157.36,9875,SPX,EMA-V:  calls,2.28,0.0,26.0,1.0,9.67,-11.6,100.0,0.0
2026-02-10,13:16:00,6965.9,1 Feb 10 6980 C STO 1.80 | 1 Feb 10 7080 C BTO 0.05,175,6941.81,2026-02-10,16:00:00,0,Expired,172.72,98.69714285714286,1,1005330.08,9825,SPX,EMA-V:  calls,2.28,0.0,36.0,1.0,9.67,-8.59,100.0,0.0
2026-02-10,12:49:00,6978.06,1 Feb 10 6960 P STO 2.00 | 1 Feb 10 6860 P BTO 0.15,185,6970.38,2026-02-10,13:08:00,388,Stop Loss,-207.56,-112.1945945945946,1,1003014.28,9815,SPX,EMA-V: puts,2.28,2.28,13.333,23.0,9.67,3.57,2.7,-100.0
2026-02-10,12:04:00,6964.14,1 Feb 10 6985 C STO 1.80 | 1 Feb 10 7085 C BTO 0.05,175,6972.65,2026-02-10,12:11:00,365,Stop Loss,-194.56,-111.17714285714288,1,1003221.84,9825,SPX,EMA-V:  calls,2.28,2.28,36.0,66.0,9.67,-10.35,0.0,-102.86
2026-02-10,11:37:00,6968.16,1 Feb 10 6990 C STO 1.95 | 1 Feb 10 7090 C BTO 0.05,190,6941.81,2026-02-10,16:00:00,0,Expired,187.72,98.8,1,1005517.8,9810,SPX,EMA-V:  calls,2.28,0.0,39.0,1.0,9.67,-6.33,100.0,-36.84
2026-02-10,11:28:00,6968.54,1 Feb 10 6995 C STO 1.40 | 1 Feb 10 7095 C BTO 0.05,135,6941.81,2026-02-10,16:00:00,0,Expired,132.72,98.31111111111112,1,1005783.24,9865,SPX,EMA-V:  calls,2.28,0.0,28.0,1.0,9.67,-5.95,100.0,-14.81
2026-02-10,11:10:00,6967.89,1 Feb 10 6995 C STO 1.40 | 1 Feb 10 7095 C BTO 0.05,135,6941.81,2026-02-10,16:00:00,0,Expired,132.72,98.31111111111112,1,1005650.52,9865,SPX,EMA-V:  calls,2.28,0.0,28.0,1.0,9.67,-6.6,100.0,-48.15
2026-02-10,10:34:00,6982.6,1 Feb 10 6935 P STO 1.80 | 1 Feb 10 6835 P BTO 0.25,155,6968.84,2026-02-10,11:16:00,328,Stop Loss,-177.56,-114.55483870967744,1,1003416.4,9845,SPX,EMA-V: puts,2.28,2.28,7.2,8.833,9.67,8.11,12.9,-116.13
2026-02-10,10:07:00,6984.15,1 Feb 10 6925 P STO 1.80 | 1 Feb 10 6825 P BTO 0.30,150,6941.81,2026-02-10,16:00:00,0,Expired,147.72,98.48,1,1005930.96,9850,SPX,EMA-V: puts,2.28,0.0,6.0,1.0,9.67,9.66,100.0,-73.33
2026-02-10,09:58:00,6979.92,1 Feb 10 6915 P STO 1.80 | 1 Feb 10 6815 P BTO 0.30,150,6941.81,2026-02-10,16:00:00,0,Expired,147.72,98.48,1,1006078.68,9850,SPX,EMA-V: puts,2.28,0.0,6.0,1.0,9.67,5.43,100.0,-23.33
2026-02-09,15:13:00,6977.18,1 Feb 9 6970 P STO 1.30 | 1 Feb 9 6870 P BTO 0.05,125,6973.8,2026-02-09,15:17:00,268,Stop Loss,-147.56,-118.048,1,1003384.52,9875,SPX,EMA-V: puts,2.28,2.28,26.0,48.0,-15.04,59.92,0.0,-136.0
2026-02-09,15:04:00,6977.72,1 Feb 9 6970 P STO 1.25 | 1 Feb 9 6870 P BTO 0.05,120,6973.8,2026-02-09,15:17:00,258,Stop Loss,-142.56,-118.8,1,1003241.96,9880,SPX,EMA-V: puts,2.28,2.28,25.0,48.0,-15.04,60.46,12.5,-145.83
2026-02-09,14:55:00,6977.28,1 Feb 9 6970 P STO 1.60 | 1 Feb 9 6870 P BTO 0.05,155,6971.87,2026-02-09,15:22:00,328,Stop Loss,-177.56,-114.55483870967744,1,1003064.4,9845,SPX,EMA-V: puts,2.28,2.28,32.0,58.0,-15.04,60.02,32.26,-125.81
2026-02-09,14:46:00,6977.55,1 Feb 9 6970 P STO 1.60 | 1 Feb 9 6870 P BTO 0.05,155,6971.87,2026-02-09,15:22:00,328,Stop Loss,-177.56,-114.55483870967744,1,1002886.84,9845,SPX,EMA-V: puts,2.28,2.28,32.0,58.0,-15.04,60.29,32.26,-125.81
2026-02-09,14:37:00,6977.9,1 Feb 9 6970 P STO 1.80 | 1 Feb 9 6870 P BTO 0.05,175,6971.87,2026-02-09,15:22:00,368,Stop Loss,-197.56,-112.89142857142858,1,1002689.28,9825,SPX,EMA-V: puts,2.28,2.28,36.0,58.0,-15.04,60.64,40.0,-100.0
2026-02-09,14:28:00,6978.89,1 Feb 9 6970 P STO 1.75 | 1 Feb 9 6870 P BTO 0.10,165,6971.87,2026-02-09,15:22:00,348,Stop Loss,-187.56,-113.67272727272729,1,1002501.72,9835,SPX,EMA-V: puts,2.28,2.28,17.5,58.0,-15.04,61.63,36.36,-112.12
2026-02-09,14:19:00,6974.4,1 Feb 9 6965 P STO 1.60 | 1 Feb 9 6865 P BTO 0.10,150,6965.55,2026-02-09,15:29:00,318,Stop Loss,-172.56,-115.04,1,1002329.16,9850,SPX,EMA-V: puts,2.28,2.28,16.0,79.0,-15.04,57.14,66.67,-190.0
2026-02-09,14:10:00,6969.68,1 Feb 9 6960 P STO 2.05 | 1 Feb 9 6860 P BTO 0.10,195,6960.92,2026-02-09,15:37:00,408,Stop Loss,-217.56,-111.56923076923076,1,1002111.6,9805,SPX,EMA-V: puts,2.28,2.28,20.5,79.0,-15.04,52.42,84.62,-105.13
2026-02-09,14:01:00,6967.43,1 Feb 9 6955 P STO 1.90 | 1 Feb 9 6855 P BTO 0.10,180,6964.82,2026-02-09,16:00:00,0,Expired,177.72,98.73333333333332,1,1002066.76,9820,SPX,EMA-V: puts,2.28,0.0,19.0,1.0,-15.04,50.17,100.0,-19.44
2026-02-09,13:52:00,6970.29,1 Feb 9 6960 P STO 2.10 | 1 Feb 9 6860 P BTO 0.10,200,6960.92,2026-02-09,15:37:00,418,Stop Loss,-222.56,-111.28,1,1001889.04,9800,SPX,EMA-V: puts,2.28,2.28,21.0,79.0,-15.04,53.03,85.0,-100.0
2026-02-09,12:40:00,6973.03,1 Feb 9 6950 P STO 1.85 | 1 Feb 9 6850 P BTO 0.20,165,6960.87,2026-02-09,13:22:00,348,Stop Loss,-187.56,-113.67272727272729,1,1004582.44,9835,SPX,EMA-V: puts,2.28,2.28,9.25,20.5,-15.04,55.77,39.39,-193.94
2026-02-09,12:31:00,6973.85,1 Feb 9 6950 P STO 1.80 | 1 Feb 9 6850 P BTO 0.20,160,6960.87,2026-02-09,13:22:00,338,Stop Loss,-182.56,-114.1,1,1004399.88,9840,SPX,EMA-V: puts,2.28,2.28,9.0,20.5,-15.04,56.59,37.5,-203.12
2026-02-09,12:22:00,6974.79,1 Feb 9 6950 P STO 1.80 | 1 Feb 9 6850 P BTO 0.25,155,6960.87,2026-02-09,13:22:00,328,Stop Loss,-177.56,-114.55483870967744,1,1004222.32,9845,SPX,EMA-V: puts,2.28,2.28,7.2,20.5,-15.04,57.53,35.48,-212.9
2026-02-09,12:13:00,6978.32,1 Feb 9 6950 P STO 1.55 | 1 Feb 9 6850 P BTO 0.20,135,6960.87,2026-02-09,13:22:00,288,Stop Loss,-157.56,-116.71111111111112,1,1004064.76,9865,SPX,EMA-V: puts,2.28,2.28,7.75,20.5,-15.04,61.06,25.93,-259.26
2026-02-09,12:04:00,6977.76,1 Feb 9 6950 P STO 1.85 | 1 Feb 9 6850 P BTO 0.25,160,6960.87,2026-02-09,13:22:00,338,Stop Loss,-182.56,-114.1,1,1003882.2,9840,SPX,EMA-V: puts,2.28,2.28,7.4,20.5,-15.04,60.5,37.5,-203.12
